DataType,Size,Ratio,Algorithm,MeanTime(ns),StdDeviation(ns),AllSorted
AlmostInverted,256,0.166667,cuda_counting_sort,502257,30107.3,true
AlmostInverted,256,0.166667,cuda_radix_sort,1.04583e+06,21604.2,true
AlmostInverted,256,0.166667,cuda_heap_sort,0,0,true
AlmostInverted,256,0.166667,cuda_insertion_sort,0,0,true
AlmostInverted,256,0.166667,cuda_selection_sort,0,0,true
AlmostInverted,256,0.166667,cuda_shell_sort,0,0,true
AlmostInverted,256,0.25,cuda_bubble_sort,1.72327e+09,1.38037e+06,true
AlmostInverted,256,0.25,cuda_merge_sort,7.28759e+06,45531.9,true
AlmostInverted,256,0.25,cuda_counting_sort,519172,28552,true
AlmostInverted,256,0.25,cuda_radix_sort,1.07362e+06,38771.7,true
AlmostInverted,256,0.25,cuda_heap_sort,0,0,true
AlmostInverted,256,0.25,cuda_insertion_sort,0,0,true
AlmostInverted,256,0.25,cuda_selection_sort,0,0,true
AlmostInverted,256,0.25,cuda_shell_sort,0,0,true
AlmostInverted,256,0.333333,cuda_bubble_sort,1.72321e+09,1.62481e+06,true
AlmostInverted,256,0.333333,cuda_merge_sort,7.25106e+06,65782.2,true
AlmostInverted,256,0.333333,cuda_counting_sort,488862,47246.9,true
AlmostInverted,256,0.333333,cuda_radix_sort,1.07006e+06,56365.4,true
AlmostInverted,256,0.333333,cuda_heap_sort,0,0,true
AlmostInverted,256,0.333333,cuda_insertion_sort,0,0,true
AlmostInverted,256,0.333333,cuda_selection_sort,0,0,true
AlmostInverted,256,0.333333,cuda_shell_sort,0,0,true
AlmostInverted,256,0.416667,cuda_bubble_sort,1.72309e+09,2.45291e+06,true
AlmostInverted,256,0.416667,cuda_merge_sort,7.30978e+06,64738.4,true
AlmostInverted,256,0.416667,cuda_counting_sort,491959,41411.7,true
AlmostInverted,256,0.416667,cuda_radix_sort,1.05447e+06,33011.6,true
AlmostInverted,256,0.416667,cuda_heap_sort,0,0,true
AlmostInverted,256,0.416667,cuda_insertion_sort,0,0,true
AlmostInverted,256,0.416667,cuda_selection_sort,0,0,true
AlmostInverted,256,0.416667,cuda_shell_sort,0,0,true
